Security ID,The Date of this Price,Option Symbol,Expiration Date of the Option,Date on Which the Option Last Traded,"C=Call, P=Put",Strike Price of the Option Times 1000,Highest Closing Bid Across All Exchanges,Lowest  Closing Ask Across All Exchanges,Volume,Open Interest for the Option,Unique ID for the Option Contract,Forward Price,Index Flag,Description of the Issuing Company,"(A)merican, (E)uropean, or ?"
108105,20190605,SPXW 190705P2755000,20190705,20190605,P,2755000,24.2,24.6,178,99,128799512,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2760000,20190705,20190605,P,2760000,25.4,25.8,25,1230,128799513,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2765000,20190705,20190605,P,2765000,26.6,27,17,83,128799514,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2770000,20190705,20190605,P,2770000,27.9,28.3,11,604,128799515,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2775000,20190705,20190605,P,2775000,29.3,29.6,626,1993,128799516,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2780000,20190705,20190605,P,2780000,30.6,31,30,492,128799517,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2785000,20190705,20190605,P,2785000,32.1,32.5,19,732,128799518,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2790000,20190705,20190605,P,2790000,33.6,34,144,722,128799519,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2795000,20190705,20190605,P,2795000,35.2,35.6,6,327,128799520,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2800000,20190705,20190605,P,2800000,36.8,37.2,541,8502,128799521,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2805000,20190705,20190605,P,2805000,38.5,38.9,67,448,128799522,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2810000,20190705,20190605,P,2810000,40.3,40.7,214,85,128799523,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2815000,20190705,20190605,P,2815000,42.1,42.5,232,300,128799524,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2820000,20190705,20190605,P,2820000,44,44.5,242,1027,128799525,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2825000,20190705,20190605,P,2825000,46,46.5,657,840,128799526,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2830000,20190705,20190605,P,2830000,48.1,48.5,10,257,128799527,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2835000,20190705,20190605,P,2835000,50.2,50.7,8,66,128799528,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2840000,20190705,20190605,P,2840000,52.5,52.9,102,354,128799529,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2845000,20190705,20190605,P,2845000,54.8,55.3,12,116,128799530,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2850000,20190705,20190605,P,2850000,57.2,57.7,4,4725,128799531,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2855000,20190705,20190605,P,2855000,59.7,60.2,10,344,128799532,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2860000,20190705,20190605,P,2860000,62.3,62.8,11,268,128799533,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2865000,20190705,20190605,P,2865000,65,65.5,2,348,128799534,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2870000,20190705,20190531,P,2870000,67.8,68.3,0,305,128799535,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2875000,20190705,20190605,P,2875000,70.7,71.2,4,646,128799536,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2880000,20190705,20190605,P,2880000,73.7,74.2,1,232,128799537,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2885000,20190705,20190605,P,2885000,76.8,77.3,1,58,128799538,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2890000,20190705,20190605,P,2890000,80,80.5,4,110,128799539,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2895000,20190705,20190531,P,2895000,83.3,83.8,0,61,128799540,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2900000,20190705,20190604,P,2900000,86.7,87.2,0,1434,128799541,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2905000,20190705,20190530,P,2905000,88.5,92.7,0,19,128799542,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2910000,20190705,20190530,P,2910000,91.9,96.1,0,56,128799543,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2915000,20190705,20190531,P,2915000,95.7,100.1,0,14,128799544,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2920000,20190705,20190509,P,2920000,99.1,103.8,0,15,128799545,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2925000,20190705,20190530,P,2925000,103.4,107.9,0,26,128799546,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2930000,20190705,20190603,P,2930000,107.4,111.9,0,32,128799547,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2935000,20190705,20190516,P,2935000,111,116,0,11,128799548,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2940000,20190705,20190516,P,2940000,115.7,120.3,0,2,128799549,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2945000,20190705,20190529,P,2945000,119.7,124.5,0,7,128799550,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2950000,20190705,20190531,P,2950000,124,128.8,0,20,128799551,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2955000,20190705,20190514,P,2955000,128.1,133.3,0,19,128799552,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2960000,20190705,20190507,P,2960000,133.1,138,0,3,128799553,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2965000,20190705,20190429,P,2965000,137.4,142.4,0,1,128799554,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2970000,20190705,20190604,P,2970000,142.2,147.1,0,2,128799555,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2975000,20190705,20190513,P,2975000,146.3,151.6,0,2,128799556,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2980000,20190705,20190529,P,2980000,151.4,156.4,0,2,128799557,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2985000,20190705,20190520,P,2985000,156,161,0,31,128799558,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2990000,20190705,,P,2990000,160.4,165.8,0,0,128799559,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P2995000,20190705,,P,2995000,165.5,170.6,0,0,128799560,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3000000,20190705,20190603,P,3000000,170,175.4,0,6,128799561,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3005000,20190705,,P,3005000,175.4,180.5,0,0,128799562,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3010000,20190705,,P,3010000,179.7,185.1,0,0,128799563,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3015000,20190705,20190517,P,3015000,185.1,190.3,0,1,128799564,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3020000,20190705,,P,3020000,189.4,194.9,0,0,128799565,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3025000,20190705,,P,3025000,194.9,200,0,0,128799566,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3030000,20190705,,P,3030000,199.2,204.7,0,0,128799567,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3035000,20190705,,P,3035000,204.5,209.6,0,0,128799568,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3040000,20190705,,P,3040000,209.1,214.5,0,0,128799569,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3045000,20190705,,P,3045000,214,219.5,0,0,128799570,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3050000,20190705,,P,3050000,219.3,224.3,0,0,128799571,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3055000,20190705,,P,3055000,223.9,229.3,0,0,128799572,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3060000,20190705,,P,3060000,229.2,234.2,0,0,128799573,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3065000,20190705,,P,3065000,233.9,239.3,0,0,128799574,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3070000,20190705,,P,3070000,239.4,244.4,0,0,128799575,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3075000,20190705,,P,3075000,243.8,249.2,0,0,128799576,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3080000,20190705,,P,3080000,249.1,254.1,0,0,128799577,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3085000,20190705,,P,3085000,254.3,259.4,0,0,128827877,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3090000,20190705,,P,3090000,253.1,271.5,0,0,128799578,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3095000,20190705,,P,3095000,258.1,276.7,0,0,128958004,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3100000,20190705,,P,3100000,263.1,282.4,0,0,128799579,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3110000,20190705,,P,3110000,273,291.6,0,0,128799580,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3125000,20190705,,P,3125000,287.9,306.4,0,0,128799581,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3150000,20190705,20190429,P,3150000,312.8,331.5,0,1,128799582,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3175000,20190705,,P,3175000,337.7,356.2,0,0,128799583,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3200000,20190705,,P,3200000,362.7,381.9,0,0,128799584,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3225000,20190705,,P,3225000,387.6,406.1,0,0,128799585,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3250000,20190705,,P,3250000,412.5,431.2,0,0,128799586,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3275000,20190705,,P,3275000,437.4,456.7,0,0,129222679,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3300000,20190705,,P,3300000,462.3,481,0,0,128799587,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3325000,20190705,,P,3325000,487.3,506.2,0,0,129222680,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3350000,20190705,,P,3350000,512.2,531.5,0,0,128799588,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3375000,20190705,,P,3375000,537.1,555.8,0,0,129222681,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3400000,20190705,,P,3400000,562.1,581.4,0,0,128799589,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3425000,20190705,,P,3425000,587,605.6,0,0,129222682,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3450000,20190705,,P,3450000,612,631.2,0,0,129222683,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P3500000,20190705,,P,3500000,661.9,681,0,0,128827878,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P800000,20190705,,P,800000,0,0.05,0,0,129231550,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P850000,20190705,,P,850000,0,0.05,0,0,129231551,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P900000,20190705,,P,900000,0,0.05,0,0,129231552,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190705P950000,20190705,,P,950000,0,0.05,0,0,129231553,2827.310202,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C1700000,20190708,,C,1700000,1115.3,1134.4,0,0,129222684,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C1800000,20190708,,C,1800000,1015.5,1034.7,0,0,129222685,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C1850000,20190708,,C,1850000,965.6,984.8,0,0,129222686,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C1900000,20190708,,C,1900000,915.8,935,0,0,129222687,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C1950000,20190708,,C,1950000,866,885.2,0,0,129222688,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2000000,20190708,,C,2000000,823.9,828.9,0,0,129222689,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2050000,20190708,,C,2050000,774.2,779.6,0,0,129222690,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2100000,20190708,,C,2100000,724.4,729.7,0,0,129222691,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2150000,20190708,,C,2150000,674.6,679.9,0,0,129222692,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2200000,20190708,,C,2200000,624.8,629.8,0,0,129222693,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2225000,20190708,,C,2225000,599.9,605.2,0,0,129231554,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2250000,20190708,,C,2250000,575,580.4,0,0,129222694,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2275000,20190708,,C,2275000,550.1,555.5,0,0,129222695,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2300000,20190708,,C,2300000,525.3,530.3,0,0,129222696,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2325000,20190708,,C,2325000,500.4,505.8,0,0,129222697,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2350000,20190708,,C,2350000,475.3,480.4,0,0,129222698,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2375000,20190708,,C,2375000,450.7,456.1,0,0,129222699,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2400000,20190708,,C,2400000,426,431.4,0,0,129222700,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2425000,20190708,,C,2425000,401.2,406.6,0,0,129222701,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2450000,20190708,,C,2450000,376.3,381.4,0,0,129222702,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2460000,20190708,,C,2460000,366.7,372.1,0,0,129231555,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2470000,20190708,,C,2470000,356.8,362.2,0,0,129231556,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2475000,20190708,,C,2475000,351.9,357.3,0,0,129222703,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2480000,20190708,,C,2480000,347.1,352.1,0,0,129222704,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2490000,20190708,,C,2490000,337,342.1,0,0,129222705,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2500000,20190708,,C,2500000,327.4,332.8,0,0,129222706,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2510000,20190708,,C,2510000,317.7,322.7,0,0,129222707,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2520000,20190708,,C,2520000,307.7,312.8,0,0,129222708,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2525000,20190708,,C,2525000,303,308.4,0,0,129222709,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2530000,20190708,,C,2530000,298.2,303.5,0,0,129222710,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2540000,20190708,,C,2540000,288.3,293.3,0,0,129222711,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2550000,20190708,,C,2550000,278.9,283.8,0,0,129222712,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2560000,20190708,,C,2560000,269.2,274.4,0,0,129222713,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2570000,20190708,,C,2570000,259.4,264.3,0,0,129222714,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2575000,20190708,,C,2575000,254.6,259.5,0,0,129222715,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2580000,20190708,,C,2580000,250.1,255.3,0,0,129222716,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2585000,20190708,,C,2585000,245.3,250.2,0,0,129240006,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2590000,20190708,,C,2590000,240.6,245.7,0,0,129222717,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2595000,20190708,,C,2595000,235.7,240.5,0,0,129231557,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2600000,20190708,,C,2600000,231.2,236.3,0,0,129222718,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2605000,20190708,,C,2605000,226.4,231.1,0,0,129231558,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2610000,20190708,,C,2610000,221.7,226.4,0,0,129222719,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2615000,20190708,,C,2615000,217.2,221.9,0,0,129231559,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2620000,20190708,,C,2620000,212.5,217.2,0,0,129222720,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2625000,20190708,,C,2625000,207.6,212.3,0,0,129222721,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2630000,20190708,,C,2630000,203.1,207.7,0,0,129222722,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2635000,20190708,,C,2635000,198.7,203.6,0,0,129222723,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2640000,20190708,,C,2640000,193.9,198.5,0,0,129222724,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2645000,20190708,,C,2645000,189.4,193.9,0,0,129222725,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2650000,20190708,,C,2650000,185,189.8,0,0,129222726,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2655000,20190708,,C,2655000,180.5,185.3,0,0,129222727,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2660000,20190708,,C,2660000,176,180.8,0,0,129222728,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2665000,20190708,,C,2665000,171.6,176.3,0,0,129222729,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2670000,20190708,,C,2670000,167.2,171.8,0,0,129222730,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2675000,20190708,,C,2675000,162.8,167.1,0,0,129222731,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2680000,20190708,,C,2680000,158.2,162.5,0,0,129222732,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2685000,20190708,,C,2685000,154.1,158.3,0,0,129222733,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2690000,20190708,,C,2690000,149.6,153.8,0,0,129222734,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2695000,20190708,,C,2695000,145.4,149.9,0,0,129222735,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2700000,20190708,,C,2700000,140.9,145.1,0,0,129222736,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2705000,20190708,,C,2705000,137,141.1,0,0,129222737,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2710000,20190708,,C,2710000,132.8,137.1,0,0,129222738,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2715000,20190708,,C,2715000,128.6,132.9,0,0,129222739,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2720000,20190708,,C,2720000,124.6,128.4,0,0,129222740,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2725000,20190708,,C,2725000,120.3,124.1,0,0,129222741,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2730000,20190708,,C,2730000,116.4,120.5,0,0,129222742,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2735000,20190708,,C,2735000,112.4,116.4,0,12,129222743,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2740000,20190708,,C,2740000,110,110.6,0,0,129222744,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2745000,20190708,,C,2745000,106.1,106.6,0,0,129222745,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2750000,20190708,20190531,C,2750000,102.2,102.8,0,501,129222746,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2755000,20190708,20190605,C,2755000,98.4,98.9,1,10,129222747,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2760000,20190708,20190604,C,2760000,94.6,95.1,0,17,129222748,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2765000,20190708,20190604,C,2765000,90.8,91.4,0,2,129222749,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2770000,20190708,,C,2770000,87.1,87.7,0,0,129222750,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2775000,20190708,,C,2775000,83.5,84.1,0,0,129222751,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2780000,20190708,20190603,C,2780000,79.9,80.5,0,40,129222752,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2785000,20190708,20190604,C,2785000,76.4,76.9,0,40,129222753,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2790000,20190708,20190604,C,2790000,72.9,73.5,0,53,129222754,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2795000,20190708,20190604,C,2795000,69.5,70,0,40,129222755,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2800000,20190708,20190605,C,2800000,66.1,66.7,1,124,129222756,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2805000,20190708,20190605,C,2805000,62.9,63.4,2,40,129222757,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2810000,20190708,20190605,C,2810000,59.6,60.2,2,40,129222758,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2815000,20190708,20190605,C,2815000,56.5,57,3,41,129222759,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2820000,20190708,20190605,C,2820000,53.4,53.9,34,43,129222760,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2825000,20190708,20190605,C,2825000,50.4,50.9,117,43,129222761,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2830000,20190708,20190605,C,2830000,47.5,48,1,4,129222762,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2835000,20190708,20190605,C,2835000,44.7,45.2,3,0,129222763,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2840000,20190708,20190605,C,2840000,41.9,42.4,10,5,129222764,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2845000,20190708,20190605,C,2845000,39.2,39.7,2,1,129222765,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2850000,20190708,20190605,C,2850000,36.6,37.1,6,5,129222766,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2855000,20190708,,C,2855000,34.2,34.6,0,0,129222767,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2860000,20190708,20190605,C,2860000,31.8,32.2,2,0,129222768,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2865000,20190708,20190603,C,2865000,29.4,29.9,0,1,129222769,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2870000,20190708,20190605,C,2870000,27.2,27.7,5,50,129222770,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2875000,20190708,20190605,C,2875000,25.1,25.6,13,10,129222771,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2880000,20190708,20190605,C,2880000,23.1,23.5,19,29,129222772,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2890000,20190708,20190605,C,2890000,19.4,19.8,61,34,129222773,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2900000,20190708,20190605,C,2900000,16.1,16.5,6,37,129222774,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2910000,20190708,20190605,C,2910000,13.1,13.6,120,75,129222775,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2920000,20190708,20190605,C,2920000,10.6,11,63,8,129222776,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2925000,20190708,20190605,C,2925000,9.5,9.9,20,0,129222777,2827.434246,1,CBOE S&P 500 INDEX,E
108105,20190605,SPXW 190708C2930000,20190708,,C,2930000,8.5,8.9,0,0,129244499,2827.434246,1,CBOE S&P 500 INDEX,E
